Report ID,Title,Publish Date,Start Date,End Date,Summary,URL,Source Name,Source Description,Source City,Source State,Categories,Places,
96174,"Phoenix Is Arizona's drought over? Not so fast...  - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",01/20/2016, , ,,http://www.azcentral.com/story/news/local/phoenix/2016/01/20/arizonas-drought-over-not-so-fast/79064260/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,General Awareness,Arizona,
96176,"Phoenix's warm, dry April conditions expected to amp up in May - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",05/03/2017, , ,,http://www.azcentral.com/story/news/local/phoenix-weather/2017/05/02/phoenix-warm-dry-april-conditions-expected-amp-up-may/308557001/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,General Awareness,Arizona,
96177,"Wet January promises Southwest drought relief - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",01/24/2017, , ,,http://www.azcentral.com/story/news/local/arizona-water/2017/01/24/wet-january-promises-southwest-drought-relief/97002116/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,General Awareness,Arizona,
96453,Drought continues in Arizona - White Mountain Independent (AZ),12/12/2017, , ,,http://www.wmicentral.com/news/apache_county/drought-continues-in-arizona/article_9a0031c6-9ebc-5093-8bc7-6ae3024cd51a.html,,,Show Low,AZ,General Awareness,"Arizona, Apache County, AZ, Navajo County, AZ",
98703,Weather service: Drought conditions visible across Arizona - ABQJournal Online (NM),01/13/2018, , ,,https://www.abqjournal.com/1118858/weather-service-drought-conditions-visible-across-arizona.html,,not listed,Albuquerque,NM,General Awareness,"Arizona, Apache County, AZ, Coconino County, AZ, Gila County, AZ, Graham County, AZ, Greenlee County, AZ, Navajo County, AZ, Pinal County, AZ",
98704,Weather service: Drought conditions visible across Arizona - Tucson Arizona Daily Star (AZ),01/14/2018, , ,,http://tucson.com/news/state-and-regional/weather-service-drought-conditions-visible-across-arizona/article_c056cdad-cb5d-5bc9-a1d1-c5d55d8d6847.html,,updated 20200617,Tucson,AZ,General Awareness,"Arizona, Apache County, AZ, Coconino County, AZ, Gila County, AZ, Graham County, AZ, Greenlee County, AZ, Navajo County, AZ, Pinal County, AZ",
98731,High fire danger around Flagstaff has Forest Service looking for seasonal firefighters to come earlier - Arizona Daily Sun (AZ),01/19/2018, , ,,http://azdailysun.com/news/local/high-fire-danger-around-flagstaff-has-forest-service-looking-for/article_2bb43ef4-3b66-5c50-9178-6b3a540ff7ff.html,,,Flagstaff,AZ,"Fire, Relief, Response & Restrictions","Arizona, Coconino County, AZ",
99474,"Arizona weather: Drought worsens in January - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",02/01/2018, , ,,http://www.azcentral.com/story/news/local/phoenix-weather/2018/02/01/phoenix-weather-drought-worsens-january/1088005001/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,General Awareness,"Arizona, Phoenix, AZ",
99691,"5 things to know about Arizona's drought this winter - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",02/03/2018, , ,,http://www.azcentral.com/story/news/local/arizona-environment/2018/02/03/5-things-know-arizonas-drought-winter/1067391001/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,General Awareness,"Arizona, Phoenix, AZ",
99893,Governor says drought requires more wildfire prevention cash - Bryan-College Station Eagle (TX),02/08/2018, , ,,http://www.theeagle.com/news/nation/governor-says-drought-requires-more-wildfire-prevention-cash/article_465cdbca-53a1-5d3a-a6bb-3d7dc2a8fff2.html,,good,Bryan,TX,"Fire, General Awareness, Relief, Response & Restrictions",Arizona,
99894,Governor Ducey says drought requires more wildfire prevention cash - KVOA-TV NBC 4 Tucson (AZ),02/08/2018, , ,,http://www.kvoa.com/story/37457278/governor-ducey-says-drought-requires-more-wildfire-prevention-cash,,Broadcast,Tucson,AZ,"Fire, General Awareness, Relief, Response & Restrictions",Arizona,
100323,"Why Arizona's weather has been so dry this winter - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",02/12/2018, , ,,http://www.azcentral.com/story/news/local/phoenix-weather/2018/02/12/why-arizona-weather-has-been-so-dry-winter/331556002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,General Awareness,"Arizona, Flagstaff, AZ, Phoenix, AZ",
100770,Arizona governor warns of difficult fire season - Lake Havasu City News-Herald (AZ),02/22/2018, , ,,http://www.havasunews.com/news/arizona/arizona-governor-warns-of-difficult-fire-season/article_9f0cbe33-59fc-5203-a599-9d1acf99c96f.html,,"Good, but $$$",Lake Havasu City,AZ,"Fire, Relief, Response & Restrictions",Arizona,
100781,Fire danger is high in Arizona this year following unusually intense monsoon - Tucson Arizona Daily Star (AZ),02/23/2018, , ,,http://tucson.com/news/local/fire-danger-is-high-in-arizona-this-year-following-unusually/article_6ecbf498-aaa8-58ac-8c30-cd46df588337.html,,updated 20200617,Tucson,AZ,"Fire, Plants & Wildlife",Arizona,
101205,"Arizona water managers disagree on how to prevent a shortage on the Colorado River - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",03/02/2018, , ,,http://www.azcentral.com/story/news/local/arizona-environment/2018/03/02/arizona-water-managers-central-arizona-project-colorado-river-conservation-lake-powell-mead/383210002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"General Awareness, Water Supply & Quality",Arizona,
102210,"It's the first day of spring. Sorry, East Coast, we can't help but gloat about our weather - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",03/20/2018, , ,,http://www.azcentral.com/story/travel/arizona/2018/03/20/first-day-spring-2018-weather-arizona-and-southwest/440262002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,General Awareness,Arizona,
102566,"Arizona snowpack near record lows this year, but SRP says the situation isnt dire yet - Cronkite News (AZ)",03/28/2018, , ,,https://cronkitenews.azpbs.org/2018/03/28/arizona-snowpack-record-lows-2018/,,,Phoenix,AZ,Water Supply & Quality,"Arizona, Gila County, AZ, Maricopa County, AZ",
102930,USDA Declares Most of AZ a Primary Natural Disaster Area Due to Drought - KNAU-FM NPR (AZ),04/04/2018, , ,,http://knau.org/post/usda-declares-most-az-primary-natural-disaster-area-due-drought,,Previously KNAU,Flagstaff,AZ,"Agriculture, Relief, Response & Restrictions","Arizona, Apache County, AZ, Cochise County, AZ, Coconino County, AZ, Gila County, AZ, Graham County, AZ, Greenlee County, AZ, La Paz County, AZ, Maricopa County, AZ, Mohave County, AZ, Navajo County, AZ, Pima County, AZ, Pinal County, AZ, Santa Cruz County, AZ, Yavapai County, AZ, Yuma County, AZ",
103177,"Arizona weather: Drought intensifies after another dry month - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",04/09/2018, , ,,http://www.azcentral.com/story/news/local/arizona-weather/2018/04/09/arizona-weather-drought-intensifies-after-dry-march/491780002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"General Awareness, Plants & Wildlife",Arizona,
103224,Dry Winter Leads to Low Runoff in AZ Watersheds - KNAU-FM NPR (AZ),04/10/2018, , ,,http://knau.org/post/dry-winter-leads-low-runoff-az-watersheds,,Previously KNAU,Flagstaff,AZ,Water Supply & Quality,Arizona,
106744,"Our View: How art can help save our water - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",05/30/2018, , ,,http://www.azcentral.com/story/opinion/editorial/2018/05/30/new-arizona-prize-arizona-water-supply-art-hohokam/652330002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,Water Supply & Quality,Arizona,
107868,Agencies to host joint drought briefing in Tempe - Mohave Valley Daily News (AZ),06/17/2018, , ,,http://www.mohavedailynews.com/news/agencies-to-host-joint-drought-briefing-in-tempe/article_b66d9cea-72b1-11e8-87b3-1375d8aa435d.html,,Print,Mohave Valley,AZ,"Relief, Response & Restrictions, Water Supply & Quality","Arizona, Tempe, AZ",
108337,"Arizona's drought continues. Could monsoon soon bring relief? - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",06/02/2018, , ,,http://www.azcentral.com/story/news/local/arizona-weather/2018/06/02/arizona-weather-drought-conditions-worsen-ahead-monsoon/661320002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,General Awareness,Arizona,
108347,Officials work to ensure wildlife have water during drought - Santa Fe New Mexican (NM),06/26/2018, , ,,http://www.santafenewmexican.com/news/briefs/officials-work-to-ensure-wildlife-have-water-during-drought/article_b94fddbf-86fa-503e-a327-b5687ba03af1.html,,good,Santa Fe,NM,"Plants & Wildlife, Relief, Response & Restrictions, Water Supply & Quality",Arizona,
108382,"Drought raises demand for water deliveries to wildlife, but it's a short-term fix - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",06/27/2018, , ,,http://www.azcentral.com/story/news/local/arizona-environment/2018/06/27/water-wildlife-how-arizona-helping-animals-survive-drought/707284002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"General Awareness, Plants & Wildlife, Water Supply & Quality","Arizona, Gray Mountain, AZ",
109703,"El Niño predictions show we might be on track for a wet, snowy winter - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",07/18/2018, , ,,https://www.azcentral.com/story/news/local/arizona-environment/2018/07/18/arizona-weather-el-nino-predictions-show-potential-wet-snowy-winter/789500002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,General Awareness,Arizona,
110109,Committee starts work on Arizona drought contingency plan - ABQJournal Online (NM),07/26/2018, , ,,https://www.abqjournal.com/1201125/committee-starts-work-on-arizona-drought-contingency-plan.html,,not listed,Albuquerque,NM,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
110445,"State emergency funds freed for Coconino County after fires, floods - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",07/28/2018, , ,,https://www.azcentral.com/story/news/local/arizona-weather/2018/07/28/ducey-issues-state-emergency-coconino-county-arizona/853558002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,Fire,Arizona,
110798,"Arizona monsoon 2018: Not great so far, but there's still hope for rain - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",08/03/2018, , ,,https://www.azcentral.com/story/news/local/phoenix-weather/2018/08/03/arizona-monsoon-july-2018-more-rain-ahead/811017002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,General Awareness,Arizona,
111620,"Arizona may have to cut back on water use in 2020, outlook says - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",08/15/2018, , ,,https://www.azcentral.com/story/news/local/arizona-environment/2018/08/15/arizona-may-have-cut-back-water-use-2020-outlook-says/992304002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,Water Supply & Quality,Arizona,
114389,Drought Threatens Arizona’s Pinyon Pines - KNAU-FM NPR (AZ),09/25/2018, , ,,http://knau.org/post/drought-threatens-arizona-s-pinyon-pines,,Previously KNAU,Flagstaff,AZ,Plants & Wildlife,"Arizona, Coconino County, AZ",
114669,Arizona officials look to reach Colorado River drought deal - Las Vegas Sun (NV),09/30/2018, , ,,http://lasvegassun.com/news/2018/sep/30/arizona-officials-look-to-reach-colorado-river-dro/?utm_source=mostpopular&utm_medium=banner&utm_campaign=mostRead,,good,Las Vegas,NV,Water Supply & Quality,Arizona,
114670,Arizona officials look to reach Colorado River drought deal - Sacramento Bee (CA),09/30/2018, , ,,https://www.sacbee.com/news/state/california/article219296435.html,,,Sacramento,CA,Water Supply & Quality,Arizona,
114674,"With water shortage looming, Arizona officials look to reach Colorado River drought deal - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",09/29/2018, , ,,https://www.azcentral.com/story/news/local/arizona-environment/2018/09/29/colorado-river-drought-talks-arizona-water-deal/1457516002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
114743,Arizona officials look to reach Colorado River drought deal - KVBC-TV NBC My News 3 (NV),10/01/2018, , ,,http://news3lv.com/news/local/arizona-officials-look-to-reach-colorado-river-drought-deal,,not listed,Las Vegas,NV,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
115746,"The cost of drought: Less water from Lake Mead in 2020, higher rates for consumers - Cronkite News (AZ)",10/16/2018, , ,,https://cronkitenews.azpbs.org/2018/10/16/lake-mead-water-shortage/,,,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality","Arizona, Mohave County, AZ, Clark County, NV",
115757,"Arizona cancels water meeting amid difficult negotiations on Colorado River deal - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",10/25/2018, , ,,https://www.azcentral.com/story/news/local/arizona-environment/2018/10/25/colorado-river-water-arizona-cancels-meeting-amid-negotiations/1756346002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
116064,"Impasse Over Who Loses Water, and How Much, Could Sink Arizona Drought Planning - Arizona Public Media (AZ)",10/31/2018, , ,,https://www.azpm.org/p/home-articles-news/2018/10/31/140191-impasse-over-who-loses-water-and-how-much-could-sink-arizona-drought-planning/,,,Tucson,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
116404,"As Deadline Looms, Arizona Cancels Another Drought Planning Meeting - Phoenix New Times (AZ)",11/06/2018, , ,,http://www.phoenixnewtimes.com/news/arizona-drought-planning-talks-canceled-second-time-10963007,,,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
116764,Major Colorado River water user floats Arizona drought plan - Las Vegas Sun (NV),11/15/2018, , ,,http://lasvegassun.com/news/2018/nov/15/major-colorado-river-water-user-floats-arizona-dro/,,good,Las Vegas,NV,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
116765,Major Colorado River water user floats Arizona drought plan - Sacramento Bee (CA),11/15/2018, , ,,https://www.sacbee.com/news/state/california/article221728895.html,,,Sacramento,CA,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
116766,Major Colorado River water user floats Arizona drought plan - Santa Fe New Mexican (NM),11/15/2018, , ,,http://www.santafenewmexican.com/news/local_news/major-colorado-river-water-user-floats-arizona-drought-plan/article_e4ca9cea-c300-5df5-b920-482d16de800b.html,,good,Santa Fe,NM,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
116768,"Arizona water agency floats proposal as negotiations on Colorado River deal continue - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",11/15/2018, , ,,https://www.azcentral.com/story/news/local/arizona-environment/2018/11/15/arizona-water-agency-floats-proposal-colorado-river-deal/2013333002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
118129,"Drought, heat, urbanization put squeeze on Arizona lemon production - Phoenix Business Journal (AZ)",11/25/2018, , ,,https://www.bizjournals.com/phoenix/news/2018/11/24/drought-heat-urbanization-put-squeeze-on-arizona.html,,Print,Phoenix,AZ,"Agriculture, Water Supply & Quality",Arizona,
118424,Arizona makes progress on Colorado River drought plan - Las Vegas Sun (NV),11/30/2018, , ,,http://lasvegassun.com/news/2018/nov/30/arizona-makes-progress-on-colorado-river-drought-p/,,good,Las Vegas,NV,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
118664,"Colorado River drought plan 'gaining momentum' as CAP board signals support - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",12/06/2018, , ,,https://www.azcentral.com/story/news/local/arizona-environment/2018/12/06/arizona-water-conservation-district-supports-colorado-river-drought-contingency-plan-lake-mead/2233113002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
118738,Arizona's food prices up; drought will make it worse in long run - Tucson Arizona Daily Star (AZ),07/26/2012, , ,,http://azstarnet.com/business/local/arizona-s-food-prices-up-drought-will-make-it-worse/article_126977b2-9dd8-55a5-ab31-6a6646e8139b.html,,updated 20200617,Tucson,AZ,"Agriculture, Society & Public Health",Arizona,
118779,"All eyes are on Arizona as Colorado River meetings open with focus on finishing drought deal - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",12/13/2018, , ,,https://www.azcentral.com/story/news/local/arizona-environment/2018/12/13/colorado-river-meetings-begin-uncertainty-arizona-unfinished-plan/2295716002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
120693,Arizona nearing deadline for Colorado River drought plan - Bryan-College Station Eagle (TX),01/09/2019, , ,,https://www.theeagle.com/news/nation/arizona-nearing-deadline-for-colorado-river-drought-plan/article_9796f8e8-738e-5738-8148-e551fc671eda.html,,good,Bryan,TX,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
120695,"Arizona faces unresolved issues as lawmakers prepare to take up Colorado River drought plan - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",01/10/2019, , ,,https://www.azcentral.com/story/news/local/arizona-environment/2019/01/10/arizona-unresolved-issues-lawmakers-colorado-river-drought-plan/2519641002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
120696,"What if Arizona misses a Jan. 31 deadline to join the drought contingency plan? - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",01/09/2019, , ,,https://www.azcentral.com/story/opinion/op-ed/joannaallhands/2019/01/09/drought-contingency-plan-jan-31-deadline-what-if-arizona-misses/2511886002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
120697,"This may be the only thing that saves a critical drought contingency plan in Arizona - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",01/09/2019, , ,,https://www.azcentral.com/story/opinion/op-ed/joannaallhands/2019/01/09/arizona-pass-drought-contingency-plan-lake-mead/2508380002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
120912,"Arizona under pressure to pass Colorado River drought plan as deadline nears - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",01/15/2019, , ,,https://www.azcentral.com/story/news/local/arizona-environment/2019/01/15/arizona-under-pressure-finish-colorado-river-drought-deal/2583374002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121124,"With Jan. 31 deadline looming, water legislation takes shape in Arizona - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",01/18/2019, , ,,https://www.azcentral.com/story/news/local/arizona-environment/2019/01/18/drought-contingency-plan-deadline-arizona-legislation-lake-mead-colorado-river-doug-ducey/2605692002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121142,Gila River tribe threatens to leave drought plan - Verde Independent (AZ),01/22/2019, , ,,http://www.verdenews.com/news/2019/jan/22/gila-river-tribe-threatens-leave-drought-plan/,,,Cottonwood,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121164,Gila River tribe threatens to pull out of Arizona drought plan - Arizona Daily Star (AZ),01/22/2019, , ,,https://tucson.com/news/state-and-regional/gila-river-tribe-threatens-to-pull-out-of-arizona-drought/article_d83b2262-cb36-55df-87db-4c9e622b4c17.html,,,Tucson,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121340,"These key players could decide the fate of the Colorado River drought deal - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",01/27/2019, , ,,https://www.azcentral.com/story/news/local/arizona-environment/2019/01/27/political-players-arizona-colorado-river-drought-deal/2672133002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121407,Arizona lawmakers debate Colorado River drought plan - Bellingham Herald (WA),01/29/2019, , ,,https://www.bellinghamherald.com/news/business/national-business/article225258450.html,,good,Bellingham,WA,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121408,Arizona lawmakers debate Colorado River drought plan - Kansas City Star & KansasCity.com (MO),01/29/2019, , ,,https://www.kansascity.com/news/business/national-international/article225258450.html,,updated 20200326,Kansas City,MO,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121409,Colorado River drought plan debated in legislative committee - Lake Havasu City News-Herald (AZ),01/30/2019, , ,,https://www.havasunews.com/news/colorado-river-drought-plan-debated-in-legislative-committee/article_f33f3ac0-2454-11e9-a7f1-1b5c61f37e38.html,,"Good, but $$$",Lake Havasu City,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121410,"Colorado River drought deal clears first hurdle in Arizona as clock ticks toward deadline - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",01/29/2019, , ,,https://www.azcentral.com/story/news/politics/legislature/2019/01/29/arizona-lawmakers-give-initial-approval-drought-contingency-plan/2715441002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121411,The Latest: Arizona panel backs Colorado River drought plan - My San Antonio.com (TX),01/30/2019, , ,,https://www.mysanantonio.com/news/article/The-Latest-Arizona-panel-backs-Colorado-River-13572028.php,,good,San Antonio,TX,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121439,Arizona lawmakers to debate drought plan ahead of deadline - Bryan-College Station Eagle (TX),01/31/2019, , ,,https://www.theeagle.com/news/nation/arizona-lawmakers-to-debate-drought-plan-ahead-of-deadline/article_75108726-2f29-5f97-ab99-199eecd279bb.html,,good,Bryan,TX,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121440,Arizona lawmakers to debate drought plan ahead of deadline - Gillette News-Record (WY),01/31/2019, , ,,https://www.gillettenewsrecord.com/news/region/article_66a8271c-1e57-57c0-a308-2e95e77fed78.html,,good,Gillette,WY,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121461,"Ducey signs drought contingency plan, despite some objections - Yuma Sun.com (Yuma Daily Sun) (AZ)",02/01/2019, , ,,https://www.yumasun.com/news/ducey-signs-drought-contingency-plan-despite-some-objections/article_09ee07a0-25c8-11e9-bc86-ef6fb1089eb6.html,,Good,Yuma,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121470,"How will Arizona cope with Colorado River cutbacks? State’s plan would spread ‘the pain’ - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",01/31/2019, , ,,https://www.azcentral.com/story/news/local/arizona-environment/2019/01/31/arizona-colorado-river-drought-plan-dcp-water-deal/2737107002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121471,Just in time: Arizona joins Colorado River drought plan - Las Vegas Sun (NV),01/31/2019, , ,,http://lasvegassun.com/news/2019/jan/31/hitting-deadline-arizona-joins-colorado-river-drou/,,good,Las Vegas,NV,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121472,"Legislature, Ducey OK state drought plan - Eastern Arizona Courier (AZ)",02/01/2019, , ,,https://www.eacourier.com/free-access/legislature-ducey-ok-state-drought-plan/article_5fee407a-25be-11e9-92d1-9bd0c1f17156.html,,Good,Safford,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121693,"After Arizona passed the Colorado River drought plan, experts weigh in on what's next - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",02/01/2019, , ,,https://www.azcentral.com/story/news/local/arizona-environment/2019/02/01/what-is-next-arizona-after-passing-colorado-river-drought-plan/2748320002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
121730,"This Arizona lawmaker wants to change how you flush via waterless urinals - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",02/07/2019, , ,,https://www.azcentral.com/story/news/politics/legislature/2019/02/07/house-bill-require-water-less-urinals-arizona-government-buildings-rep-bob-thorpe/2704439002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality","Arizona, Phoenix, AZ",
122480,Banking on Drought: Private Companies See Profits in Southwest Water Shortages - Phoenixnewtimes (AZ),02/28/2019, , ,,http://www.phoenixnewtimes.com/news/in-arizona-private-companies-hope-to-wring-profits-from-drought-11222194,,,Phoenix,AZ,"Business & Industry, Water Supply & Quality",Arizona,
123327,Arizona seeks drought plan OK - Eastern Arizona Courier (AZ),03/21/2019, , ,,https://www.eacourier.com/free-access/arizona-seeks-drought-plan-ok/article_45097e72-4b2b-11e9-8967-b7dbf8bd8913.html,,Good,Safford,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
123537,"Drought conditions ease for Yuma, state - Yuma Sun.com (Yuma Daily Sun) (AZ)",03/22/2019, , ,,https://www.yumasun.com/news/drought-conditions-ease-for-yuma-state/article_d50e8dee-4d03-11e9-a187-476e1f568367.html,,Good,Yuma,AZ,General Awareness,"Arizona, Yuma County, AZ",
123630,"Here's what the Colorado River deal will do, and why some criticize Arizona's approach - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",03/27/2019, , ,,https://www.azcentral.com/story/news/local/arizona-environment/2019/03/27/critics-see-drawbacks-colorado-river-drought-deal/3245524002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,"Relief, Response & Restrictions, Water Supply & Quality",Arizona,
127304,Central Arizona farmers seek $20 million for drought plan - Bryan-College Station Eagle (TX),05/15/2019, , ,,https://www.theeagle.com/news/nation/central-arizona-farmers-seek-million-for-drought-plan/article_4f8fb7d0-222d-5e4f-8046-23b6f884b626.html,,good,Bryan,TX,"Agriculture, Relief, Response & Restrictions, Water Supply & Quality",Arizona,
127305,Central Arizona farmers seek money for switch to groundwater - Wichita Eagle & Kansas.com (KS),05/16/2019, , ,,http://www.kansas.com/news/business/article230461939.html,,,Wichita,KS,"Agriculture, Water Supply & Quality",Arizona,
129315,Map shows Arizona free of short-term drought - Bryan-College Station Eagle (TX),06/18/2019, , ,,https://www.theeagle.com/news/nation/map-shows-arizona-free-of-short-term-drought/article_a98cfc5d-7e02-5143-a7ac-0bad2da7d040.html,,good,Bryan,TX,General Awareness,Arizona,
129316,"Summer storms are a spectacle, but the dust in them is hazardous to your health - Arizona Republic, AZCentral.com & KPNX-TV NBC 12 Phoenix (AZ)",06/18/2019, , ,,https://www.azcentral.com/in-depth/news/local/arizona-environment/2019/06/18/arizona-monsoon-dust-storms-haboobs-raise-environmental-and-health-issues/3272677002/,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,Society & Public Health,"Arizona, Pinal County, AZ",
129350,Map shows Arizona free of short-term drought - Arizona Daily Sun (AZ),06/18/2019, , ,,https://azdailysun.com/news/map-shows-arizona-free-of-short-term-drought/article_98f283d8-d845-5336-97ca-d9952408c440.html,,,Flagstaff,AZ,General Awareness,Arizona,
